Sec,Temp,goal_temp,initial_temp,error,integral_error,u,PWM,Kp,Ki
2067.0,34.56,34.6,28.56,0.0,21.62,0.47,119.0,5.25,0.02
2068.0,34.56,34.6,28.56,0.0,21.62,0.47,119.0,5.25,0.02
2069.0,34.56,34.6,28.56,0.0,21.62,0.47,119.0,5.25,0.02
2070.0,34.56,34.6,28.56,0.0,21.62,0.47,119.0,5.25,0.02
2071.0,34.56,34.6,28.56,0.0,21.62,0.47,119.0,5.25,0.02
2072.0,34.56,34.6,28.56,0.0,21.63,0.47,119.0,5.25,0.02
2073.0,34.56,34.6,28.56,0.0,21.63,0.47,119.0,5.25,0.02
2074.0,34.56,34.6,28.56,0.0,21.63,0.47,119.0,5.25,0.02
2075.0,34.63,34.6,28.56,-0.0,21.63,0.45,113.0,5.25,0.02
2076.0,34.56,34.6,28.56,0.0,21.63,0.47,119.0,5.25,0.02
2077.0,34.56,34.6,28.56,0.0,21.64,0.47,119.0,5.25,0.02
2078.0,34.56,34.6,28.56,0.0,21.64,0.47,119.0,5.25,0.02
2079.0,34.56,34.6,28.56,0.0,21.64,0.47,119.0,5.25,0.02
2080.0,34.56,34.6,28.56,0.0,21.64,0.47,119.0,5.25,0.02
2081.0,34.56,34.6,28.56,0.0,21.65,0.47,119.0,5.25,0.02
2082.0,34.56,34.6,28.56,0.0,21.65,0.47,119.0,5.25,0.02
2083.0,34.56,34.6,28.56,0.0,21.65,0.47,119.0,5.25,0.02
2084.0,34.56,34.6,28.56,0.0,21.65,0.47,119.0,5.25,0.02
2085.0,34.56,34.6,28.56,0.0,21.66,0.47,119.0,5.25,0.02
2086.0,34.63,34.6,28.56,-0.0,21.65,0.45,113.0,5.25,0.02
2087.0,34.69,34.6,28.56,-0.01,21.65,0.42,108.0,5.25,0.02
2088.0,34.63,34.6,28.56,-0.0,21.65,0.45,113.0,5.25,0.02
2089.0,34.63,34.6,28.56,-0.0,21.64,0.45,113.0,5.25,0.02
2090.0,34.63,34.6,28.56,-0.0,21.64,0.45,113.0,5.25,0.02
2091.0,34.63,34.6,28.56,-0.0,21.64,0.45,113.0,5.25,0.02
2092.0,34.63,34.6,28.56,-0.0,21.64,0.45,113.0,5.25,0.02
2093.0,34.63,34.6,28.56,-0.0,21.64,0.45,113.0,5.25,0.02
2094.0,34.63,34.6,28.56,-0.0,21.64,0.45,113.0,5.25,0.02
2095.0,34.63,34.6,28.56,-0.0,21.63,0.45,113.0,5.25,0.02
2096.0,34.63,34.6,28.56,-0.0,21.63,0.45,113.0,5.25,0.02
2097.0,34.69,34.6,28.56,-0.01,21.63,0.42,108.0,5.25,0.02
2098.0,34.63,34.6,28.56,-0.0,21.63,0.45,113.0,5.25,0.02
2099.0,34.69,34.6,28.56,-0.01,21.62,0.42,108.0,5.25,0.02
2100.0,34.63,34.6,28.56,-0.0,21.62,0.45,113.0,5.25,0.02
2101.0,34.63,34.6,28.56,-0.0,21.62,0.45,113.0,5.25,0.02
2102.0,34.63,34.6,28.56,-0.0,21.62,0.45,113.0,5.25,0.02
2103.0,34.63,34.6,28.56,-0.0,21.61,0.45,113.0,5.25,0.02
2104.0,34.69,34.6,28.56,-0.01,21.61,0.42,107.0,5.25,0.02
2105.0,34.69,34.6,28.56,-0.01,21.6,0.42,107.0,5.25,0.02
2605.0,37.13,37.1,28.56,-0.0,30.97,0.64,163.0,5.25,0.02
2606.0,37.13,37.1,28.56,-0.0,30.97,0.64,163.0,5.25,0.02
2607.0,37.19,37.1,28.56,-0.01,30.97,0.62,158.0,5.25,0.02
2608.0,37.19,37.1,28.56,-0.01,30.96,0.62,158.0,5.25,0.02
2609.0,37.13,37.1,28.56,-0.0,30.96,0.64,163.0,5.25,0.02
2610.0,37.13,37.1,28.56,-0.0,30.96,0.64,163.0,5.25,0.02
2611.0,37.13,37.1,28.56,-0.0,30.95,0.64,163.0,5.25,0.02
2612.0,37.13,37.1,28.56,-0.0,30.95,0.64,163.0,5.25,0.02
2613.0,37.19,37.1,28.56,-0.01,30.95,0.62,158.0,5.25,0.02
2614.0,37.19,37.1,28.56,-0.01,30.94,0.62,157.0,5.25,0.02
2615.0,37.13,37.1,28.56,-0.0,30.94,0.64,163.0,5.25,0.02
2616.0,37.13,37.1,28.56,-0.0,30.94,0.64,163.0,5.25,0.02
2617.0,37.13,37.1,28.56,-0.0,30.94,0.64,163.0,5.25,0.02
2618.0,37.13,37.1,28.56,-0.0,30.94,0.64,163.0,5.25,0.02
2619.0,37.13,37.1,28.56,-0.0,30.93,0.64,163.0,5.25,0.02
2620.0,37.13,37.1,28.56,-0.0,30.93,0.64,163.0,5.25,0.02
2621.0,37.13,37.1,28.56,-0.0,30.93,0.64,163.0,5.25,0.02
2622.0,37.13,37.1,28.56,-0.0,30.93,0.64,163.0,5.25,0.02
2623.0,37.13,37.1,28.56,-0.0,30.93,0.64,163.0,5.25,0.02
2624.0,37.13,37.1,28.56,-0.0,30.93,0.64,163.0,5.25,0.02
2625.0,37.13,37.1,28.56,-0.0,30.92,0.64,163.0,5.25,0.02
