Sec,Temp,goal_temp,initial_temp,error,integral_error,u,PWM,Kp,Ki
508.0,34.75,34.0,28.06,-0.05,34.63,0.47,119.0,5.25,0.02
509.0,34.75,34.0,28.06,-0.05,34.58,0.47,119.0,5.25,0.02
510.0,34.69,34.0,28.06,-0.05,34.54,0.49,124.0,5.25,0.02
511.0,34.75,34.0,28.06,-0.05,34.49,0.47,118.0,5.25,0.02
512.0,34.75,34.0,28.06,-0.05,34.44,0.46,118.0,5.25,0.02
513.0,34.75,34.0,28.06,-0.05,34.39,0.46,118.0,5.25,0.02
514.0,34.75,34.0,28.06,-0.05,34.34,0.46,117.0,5.25,0.02
515.0,34.75,34.0,28.06,-0.05,34.29,0.46,117.0,5.25,0.02
516.0,34.75,34.0,28.06,-0.05,34.24,0.46,117.0,5.25,0.02
517.0,34.75,34.0,28.06,-0.05,34.19,0.46,116.0,5.25,0.02
518.0,34.75,34.0,28.06,-0.05,34.14,0.46,116.0,5.25,0.02
519.0,34.75,34.0,28.06,-0.05,34.1,0.46,116.0,5.25,0.02
520.0,34.75,34.0,28.06,-0.05,34.05,0.46,116.0,5.25,0.02
521.0,34.75,34.0,28.06,-0.05,34.0,0.45,115.0,5.25,0.02
522.0,34.75,34.0,28.06,-0.05,33.95,0.45,115.0,5.25,0.02
523.0,34.75,34.0,28.06,-0.05,33.9,0.45,115.0,5.25,0.02
524.0,34.81,34.0,28.06,-0.05,33.84,0.43,109.0,5.25,0.02
525.0,34.75,34.0,28.06,-0.05,33.8,0.45,114.0,5.25,0.02
526.0,34.75,34.0,28.06,-0.05,33.75,0.45,114.0,5.25,0.02
527.0,34.81,34.0,28.06,-0.05,33.69,0.43,108.0,5.25,0.02
528.0,34.81,34.0,28.06,-0.05,33.64,0.43,108.0,5.25,0.02
529.0,34.81,34.0,28.06,-0.05,33.59,0.42,108.0,5.25,0.02
530.0,34.81,34.0,28.06,-0.05,33.53,0.42,107.0,5.25,0.02
531.0,34.75,34.0,28.06,-0.05,33.48,0.44,113.0,5.25,0.02
532.0,34.81,34.0,28.06,-0.05,33.43,0.42,107.0,5.25,0.02
533.0,34.81,34.0,28.06,-0.05,33.38,0.42,107.0,5.25,0.02
534.0,34.88,34.0,28.06,-0.06,33.32,0.4,101.0,5.25,0.02
535.0,34.81,34.0,28.06,-0.05,33.26,0.42,106.0,5.25,0.02
536.0,34.88,34.0,28.06,-0.06,33.21,0.39,100.0,5.25,0.02
537.0,34.81,34.0,28.06,-0.05,33.15,0.42,105.0,5.25,0.02
538.0,34.81,34.0,28.06,-0.05,33.1,0.41,105.0,5.25,0.02
539.0,34.81,34.0,28.06,-0.05,33.05,0.41,105.0,5.25,0.02
540.0,34.81,32.2,28.06,-0.17,32.87,-0.21,0.0,5.25,0.02
541.0,34.81,32.2,28.06,-0.17,32.7,-0.22,0.0,5.25,0.02
542.0,34.81,32.2,28.06,-0.17,32.53,-0.22,0.0,5.25,0.02
543.0,34.81,32.2,28.06,-0.17,32.36,-0.22,0.0,5.25,0.02
544.0,34.81,32.2,28.06,-0.17,32.19,-0.23,0.0,5.25,0.02
545.0,34.75,32.2,28.06,-0.17,32.02,-0.21,0.0,5.25,0.02
546.0,34.75,32.2,28.06,-0.17,31.85,-0.21,0.0,5.25,0.02
547.0,34.75,32.2,28.06,-0.17,31.68,-0.22,0.0,5.25,0.02
548.0,34.75,32.2,28.06,-0.17,31.52,-0.22,0.0,5.25,0.02
549.0,34.69,32.2,28.06,-0.16,31.35,-0.2,0.0,5.25,0.02
550.0,34.69,32.2,28.06,-0.16,31.19,-0.2,0.0,5.25,0.02
551.0,34.69,32.2,28.06,-0.16,31.03,-0.21,0.0,5.25,0.02
552.0,34.69,32.2,28.06,-0.16,30.86,-0.21,0.0,5.25,0.02
553.0,34.69,32.2,28.06,-0.16,30.7,-0.22,0.0,5.25,0.02
554.0,34.69,32.2,28.06,-0.16,30.53,-0.22,0.0,5.25,0.02
555.0,34.63,32.2,28.06,-0.16,30.37,-0.2,0.0,5.25,0.02
556.0,34.63,32.2,28.06,-0.16,30.22,-0.2,0.0,5.25,0.02
557.0,34.63,32.2,28.06,-0.16,30.06,-0.21,0.0,5.25,0.02
558.0,34.56,32.2,28.06,-0.16,29.9,-0.19,0.0,5.25,0.02
559.0,34.63,32.2,28.06,-0.16,29.74,-0.21,0.0,5.25,0.02
560.0,34.56,32.2,28.06,-0.16,29.59,-0.2,0.0,5.25,0.02
561.0,34.5,32.2,28.06,-0.15,29.43,-0.18,0.0,5.25,0.02
562.0,34.5,32.2,28.06,-0.15,29.28,-0.18,0.0,5.25,0.02
563.0,34.5,32.2,28.06,-0.15,29.13,-0.18,0.0,5.25,0.02
564.0,34.44,32.2,28.06,-0.15,28.98,-0.16,0.0,5.25,0.02
565.0,34.44,32.2,28.06,-0.15,28.84,-0.17,0.0,5.25,0.02
566.0,34.44,32.2,28.06,-0.15,28.69,-0.17,0.0,5.25,0.02
567.0,34.44,32.2,28.06,-0.15,28.54,-0.17,0.0,5.25,0.02
568.0,34.44,32.2,28.06,-0.15,28.4,-0.18,0.0,5.25,0.02
569.0,34.38,32.2,28.06,-0.14,28.25,-0.16,0.0,5.25,0.02
570.0,34.38,32.2,28.06,-0.14,28.11,-0.16,0.0,5.25,0.02
571.0,34.38,32.2,28.06,-0.14,27.97,-0.16,0.0,5.25,0.02
572.0,34.31,32.2,28.06,-0.14,27.83,-0.15,0.0,5.25,0.02
573.0,34.31,32.2,28.06,-0.14,27.69,-0.15,0.0,5.25,0.02
574.0,34.31,32.2,28.06,-0.14,27.55,-0.15,0.0,5.25,0.02
575.0,34.31,32.2,28.06,-0.14,27.41,-0.15,0.0,5.25,0.02
576.0,34.25,32.2,28.06,-0.13,27.28,-0.14,0.0,5.25,0.02
577.0,34.25,32.2,28.06,-0.13,27.14,-0.14,0.0,5.25,0.02
578.0,34.19,32.2,28.06,-0.13,27.01,-0.12,0.0,5.25,0.02
579.0,34.19,32.2,28.06,-0.13,26.88,-0.12,0.0,5.25,0.02
580.0,34.13,32.2,28.06,-0.13,26.75,-0.1,0.0,5.25,0.02
581.0,34.19,32.2,28.06,-0.13,26.62,-0.13,0.0,5.25,0.02
582.0,34.13,32.2,28.06,-0.13,26.49,-0.11,0.0,5.25,0.02
583.0,34.13,32.2,28.06,-0.13,26.37,-0.11,0.0,5.25,0.02
584.0,34.06,32.2,28.06,-0.12,26.25,-0.09,0.0,5.25,0.02
585.0,34.0,32.2,28.06,-0.12,26.13,-0.07,0.0,5.25,0.02
586.0,34.06,32.2,28.06,-0.12,26.0,-0.1,0.0,5.25,0.02
587.0,34.0,32.2,28.06,-0.12,25.89,-0.08,0.0,5.25,0.02
588.0,34.0,32.2,28.06,-0.12,25.77,-0.08,0.0,5.25,0.02
589.0,34.0,32.2,28.06,-0.12,25.65,-0.08,0.0,5.25,0.02
590.0,33.94,32.2,28.06,-0.11,25.54,-0.06,0.0,5.25,0.02
591.0,33.94,32.2,28.06,-0.11,25.42,-0.07,0.0,5.25,0.02
592.0,33.88,32.2,28.06,-0.11,25.31,-0.05,0.0,5.25,0.02
593.0,33.88,32.2,28.06,-0.11,25.2,-0.05,0.0,5.25,0.02
594.0,33.88,32.2,28.06,-0.11,25.09,-0.05,0.0,5.25,0.02
595.0,33.81,32.2,28.06,-0.11,24.98,-0.03,0.0,5.25,0.02
596.0,33.81,32.2,28.06,-0.11,24.88,-0.03,0.0,5.25,0.02
597.0,33.81,32.2,28.06,-0.11,24.77,-0.04,0.0,5.25,0.02
598.0,33.75,32.2,28.06,-0.1,24.67,-0.02,0.0,5.25,0.02
599.0,33.75,32.2,28.06,-0.1,24.57,-0.02,0.0,5.25,0.02
600.0,33.69,32.2,28.06,-0.1,24.47,-0.0,0.0,5.25,0.02
601.0,33.69,32.2,28.06,-0.1,24.37,-0.0,0.0,5.25,0.02
602.0,33.69,32.2,28.06,-0.1,24.27,-0.0,0.0,5.25,0.02
603.0,33.63,32.2,28.06,-0.09,24.18,0.02,3.0,5.25,0.02
604.0,33.63,32.2,28.06,-0.09,24.09,0.01,3.0,5.25,0.02
605.0,33.56,32.2,28.06,-0.09,24.0,0.03,8.0,5.25,0.02
606.0,33.56,32.2,28.06,-0.09,23.91,0.03,7.0,5.25,0.02
607.0,33.5,32.2,28.06,-0.09,23.82,0.05,12.0,5.25,0.02
608.0,33.5,32.2,28.06,-0.09,23.74,0.05,12.0,5.25,0.02
609.0,33.5,32.2,28.06,-0.09,23.65,0.05,12.0,5.25,0.02
610.0,33.44,32.2,28.06,-0.08,23.57,0.07,17.0,5.25,0.02
611.0,33.44,32.2,28.06,-0.08,23.49,0.07,16.0,5.25,0.02
612.0,33.44,32.2,28.06,-0.08,23.41,0.06,16.0,5.25,0.02
613.0,33.38,32.2,28.06,-0.08,23.33,0.08,21.0,5.25,0.02
614.0,33.38,32.2,28.06,-0.08,23.25,0.08,20.0,5.25,0.02
615.0,33.31,32.2,28.06,-0.07,23.18,0.1,26.0,5.25,0.02
616.0,33.31,32.2,28.06,-0.07,23.11,0.1,25.0,5.25,0.02
617.0,33.25,32.2,28.06,-0.07,23.04,0.12,30.0,5.25,0.02
618.0,33.25,32.2,28.06,-0.07,22.97,0.12,30.0,5.25,0.02
619.0,33.25,32.2,28.06,-0.07,22.9,0.12,30.0,5.25,0.02
620.0,33.25,32.2,28.06,-0.07,22.83,0.12,29.0,5.25,0.02
621.0,33.19,32.2,28.06,-0.06,22.76,0.14,34.0,5.25,0.02
622.0,33.19,32.2,28.06,-0.06,22.7,0.14,34.0,5.25,0.02
623.0,33.19,32.2,28.06,-0.06,22.63,0.13,34.0,5.25,0.02
624.0,33.13,32.2,28.06,-0.06,22.57,0.15,39.0,5.25,0.02
625.0,33.19,32.2,28.06,-0.06,22.51,0.13,33.0,5.25,0.02
626.0,33.13,32.2,28.06,-0.06,22.45,0.15,38.0,5.25,0.02
627.0,33.13,32.2,28.06,-0.06,22.39,0.15,38.0,5.25,0.02
628.0,33.06,32.2,28.06,-0.06,22.33,0.17,43.0,5.25,0.02
629.0,33.06,32.2,28.06,-0.06,22.27,0.17,43.0,5.25,0.02
630.0,33.06,32.2,28.06,-0.06,22.22,0.17,42.0,5.25,0.02
631.0,33.06,32.2,28.06,-0.06,22.16,0.17,42.0,5.25,0.02
632.0,33.0,32.2,28.06,-0.05,22.11,0.19,47.0,5.25,0.02
633.0,33.0,32.2,28.06,-0.05,22.05,0.19,47.0,5.25,0.02
634.0,33.0,32.2,28.06,-0.05,22.0,0.19,47.0,5.25,0.02
635.0,32.94,32.2,28.06,-0.05,21.95,0.21,52.0,5.25,0.02
636.0,32.94,32.2,28.06,-0.05,21.91,0.21,52.0,5.25,0.02
637.0,32.88,32.2,28.06,-0.04,21.86,0.23,57.0,5.25,0.02
638.0,32.94,32.2,28.06,-0.05,21.81,0.2,51.0,5.25,0.02
638.0,32.94,32.2,28.06,-0.05,21.81,0.2,51.0,5.25,0.02
639.0,32.81,32.2,28.06,-0.04,21.77,0.25,62.0,5.25,0.02
640.0,32.88,32.2,28.06,-0.04,21.73,0.22,56.0,5.25,0.02
641.0,32.81,32.2,28.06,-0.04,21.69,0.24,62.0,5.25,0.02
642.0,32.81,32.2,28.06,-0.04,21.65,0.24,61.0,5.25,0.02
643.0,32.75,32.2,28.06,-0.04,21.61,0.26,67.0,5.25,0.02
644.0,32.81,32.2,28.06,-0.04,21.57,0.24,61.0,5.25,0.02
645.0,32.75,32.2,28.06,-0.04,21.53,0.26,66.0,5.25,0.02
646.0,32.75,32.2,28.06,-0.04,21.5,0.26,66.0,5.25,0.02
647.0,32.75,32.2,28.06,-0.04,21.46,0.26,66.0,5.25,0.02
648.0,32.75,32.2,28.06,-0.04,21.43,0.26,66.0,5.25,0.02
649.0,32.75,32.2,28.06,-0.04,21.39,0.26,66.0,5.25,0.02
650.0,32.69,32.2,28.06,-0.03,21.36,0.28,71.0,5.25,0.02
651.0,32.69,32.2,28.06,-0.03,21.33,0.28,71.0,5.25,0.02
652.0,32.75,32.2,28.06,-0.04,21.29,0.26,65.0,5.25,0.02
653.0,32.69,32.2,28.06,-0.03,21.26,0.28,70.0,5.25,0.02
654.0,32.69,32.2,28.06,-0.03,21.23,0.28,70.0,5.25,0.02
655.0,32.69,32.2,28.06,-0.03,21.19,0.28,70.0,5.25,0.02
656.0,32.69,32.2,28.06,-0.03,21.16,0.28,70.0,5.25,0.02
657.0,32.69,32.2,28.06,-0.03,21.13,0.28,70.0,5.25,0.02
658.0,32.63,32.2,28.06,-0.03,21.1,0.3,75.0,5.25,0.02
659.0,32.56,32.2,28.06,-0.02,21.08,0.32,80.0,5.25,0.02
660.0,32.56,32.2,28.06,-0.02,21.05,0.32,80.0,5.25,0.02
661.0,32.56,32.2,28.06,-0.02,21.03,0.32,80.0,5.25,0.02
662.0,32.56,32.2,28.06,-0.02,21.01,0.32,80.0,5.25,0.02
663.0,32.56,32.2,28.06,-0.02,20.98,0.32,80.0,5.25,0.02
664.0,32.56,32.2,28.06,-0.02,20.96,0.31,80.0,5.25,0.02
665.0,32.56,32.2,28.06,-0.02,20.93,0.31,80.0,5.25,0.02
666.0,32.56,32.2,28.06,-0.02,20.91,0.31,80.0,5.25,0.02
667.0,32.5,32.2,28.06,-0.02,20.89,0.33,85.0,5.25,0.02
668.0,32.56,32.2,28.06,-0.02,20.87,0.31,79.0,5.25,0.02
669.0,32.56,32.2,28.06,-0.02,20.84,0.31,79.0,5.25,0.02
670.0,32.5,32.2,28.06,-0.02,20.82,0.33,85.0,5.25,0.02
671.0,32.5,32.2,28.06,-0.02,20.8,0.33,84.0,5.25,0.02
672.0,32.5,32.2,28.06,-0.02,20.78,0.33,84.0,5.25,0.02
673.0,32.5,32.2,28.06,-0.02,20.76,0.33,84.0,5.25,0.02
674.0,32.5,32.2,28.06,-0.02,20.74,0.33,84.0,5.25,0.02
675.0,32.5,32.2,28.06,-0.02,20.72,0.33,84.0,5.25,0.02
676.0,32.5,32.2,28.06,-0.02,20.7,0.33,84.0,5.25,0.02
677.0,32.5,32.2,28.06,-0.02,20.68,0.33,84.0,5.25,0.02
678.0,32.5,32.2,28.06,-0.02,20.67,0.33,84.0,5.25,0.02
679.0,32.5,32.2,28.06,-0.02,20.65,0.33,84.0,5.25,0.02
680.0,32.5,32.2,28.06,-0.02,20.63,0.33,84.0,5.25,0.02
681.0,32.5,32.2,28.06,-0.02,20.61,0.33,83.0,5.25,0.02
682.0,32.44,32.2,28.06,-0.02,20.59,0.35,89.0,5.25,0.02
683.0,32.5,32.2,28.06,-0.02,20.57,0.33,83.0,5.25,0.02
684.0,32.5,32.2,28.06,-0.02,20.55,0.33,83.0,5.25,0.02
685.0,32.5,32.2,28.06,-0.02,20.53,0.33,83.0,5.25,0.02
686.0,32.5,32.2,28.06,-0.02,20.51,0.33,83.0,5.25,0.02
687.0,32.5,32.2,28.06,-0.02,20.49,0.33,83.0,5.25,0.02
688.0,32.5,32.2,28.06,-0.02,20.47,0.33,83.0,5.25,0.02
689.0,32.5,32.2,28.06,-0.02,20.45,0.33,83.0,5.25,0.02
690.0,32.5,32.2,28.06,-0.02,20.43,0.33,82.0,5.25,0.02
691.0,32.5,32.2,28.06,-0.02,20.41,0.32,82.0,5.25,0.02
692.0,32.5,32.2,28.06,-0.02,20.39,0.32,82.0,5.25,0.02
693.0,32.5,32.2,28.06,-0.02,20.37,0.32,82.0,5.25,0.02
694.0,32.5,32.2,28.06,-0.02,20.35,0.32,82.0,5.25,0.02
695.0,32.56,32.2,28.06,-0.02,20.33,0.3,76.0,5.25,0.02
696.0,32.5,32.2,28.06,-0.02,20.31,0.32,82.0,5.25,0.02
697.0,32.56,32.2,28.06,-0.02,20.29,0.3,76.0,5.25,0.02
698.0,32.56,32.2,28.06,-0.02,20.26,0.3,76.0,5.25,0.02
699.0,32.56,32.2,28.06,-0.02,20.24,0.3,76.0,5.25,0.02
700.0,32.5,32.2,28.06,-0.02,20.22,0.32,81.0,5.25,0.02
701.0,32.56,32.2,28.06,-0.02,20.19,0.3,76.0,5.25,0.02
702.0,32.5,32.2,28.06,-0.02,20.18,0.32,81.0,5.25,0.02
703.0,32.5,32.2,28.06,-0.02,20.16,0.32,81.0,5.25,0.02
704.0,32.5,32.2,28.06,-0.02,20.14,0.32,81.0,5.25,0.02
705.0,32.56,32.2,28.06,-0.02,20.11,0.3,75.0,5.25,0.02
706.0,32.5,32.2,28.06,-0.02,20.09,0.32,81.0,5.25,0.02
707.0,32.56,32.2,28.06,-0.02,20.07,0.3,75.0,5.25,0.02
708.0,32.56,32.2,28.06,-0.02,20.04,0.3,75.0,5.25,0.02
709.0,32.5,32.2,28.06,-0.02,20.02,0.32,80.0,5.25,0.02
710.0,32.5,32.2,28.06,-0.02,20.0,0.32,80.0,5.25,0.02
711.0,32.5,32.2,28.06,-0.02,19.99,0.32,80.0,5.25,0.02
712.0,32.5,32.2,28.06,-0.02,19.97,0.32,80.0,5.25,0.02
713.0,32.5,32.2,28.06,-0.02,19.95,0.32,80.0,5.25,0.02
714.0,32.5,32.2,28.06,-0.02,19.93,0.31,80.0,5.25,0.02
715.0,32.5,32.2,28.06,-0.02,19.91,0.31,80.0,5.25,0.02
716.0,32.44,32.2,28.06,-0.02,19.89,0.34,85.0,5.25,0.02
717.0,32.5,32.2,28.06,-0.02,19.87,0.31,79.0,5.25,0.02
718.0,32.44,32.2,28.06,-0.02,19.86,0.33,85.0,5.25,0.02
719.0,32.5,32.2,28.06,-0.02,19.84,0.31,79.0,5.25,0.02
720.0,32.5,37.6,28.06,0.34,20.17,2.19,255.0,5.25,0.02
721.0,32.5,37.6,28.06,0.34,20.51,2.19,255.0,5.25,0.02
722.0,32.5,37.6,28.06,0.34,20.84,2.2,255.0,5.25,0.02
723.0,32.5,37.6,28.06,0.34,21.18,2.21,255.0,5.25,0.02
724.0,32.5,37.6,28.06,0.34,21.51,2.21,255.0,5.25,0.02
725.0,32.56,37.6,28.06,0.33,21.84,2.2,255.0,5.25,0.02
726.0,32.5,37.6,28.06,0.34,22.18,2.23,255.0,5.25,0.02
727.0,32.56,37.6,28.06,0.33,22.51,2.21,255.0,5.25,0.02
728.0,32.56,37.6,28.06,0.33,22.84,2.22,255.0,5.25,0.02
729.0,32.56,37.6,28.06,0.33,23.17,2.23,255.0,5.25,0.02
730.0,32.63,37.6,28.06,0.33,23.5,2.21,255.0,5.25,0.02
731.0,32.63,37.6,28.06,0.33,23.83,2.22,255.0,5.25,0.02
732.0,32.63,37.6,28.06,0.33,24.16,2.23,255.0,5.25,0.02
733.0,32.63,37.6,28.06,0.33,24.48,2.23,255.0,5.25,0.02
734.0,32.69,37.6,28.06,0.32,24.81,2.22,255.0,5.25,0.02
735.0,32.69,37.6,28.06,0.32,25.13,2.23,255.0,5.25,0.02
736.0,32.75,37.6,28.06,0.32,25.45,2.21,255.0,5.25,0.02
737.0,32.75,37.6,28.06,0.32,25.77,2.22,255.0,5.25,0.02
738.0,32.81,37.6,28.06,0.31,26.08,2.2,255.0,5.25,0.02
739.0,32.81,37.6,28.06,0.31,26.4,2.21,255.0,5.25,0.02
740.0,32.88,37.6,28.06,0.31,26.71,2.19,255.0,5.25,0.02
741.0,32.88,37.6,28.06,0.31,27.02,2.2,255.0,5.25,0.02
742.0,32.94,37.6,28.06,0.31,27.33,2.19,255.0,5.25,0.02
743.0,32.94,37.6,28.06,0.31,27.63,2.19,255.0,5.25,0.02
744.0,33.0,37.6,28.06,0.3,27.94,2.18,255.0,5.25,0.02
745.0,33.0,37.6,28.06,0.3,28.24,2.18,255.0,5.25,0.02
746.0,33.06,37.6,28.06,0.3,28.54,2.17,255.0,5.25,0.02
747.0,33.06,37.6,28.06,0.3,28.84,2.17,255.0,5.25,0.02
748.0,33.13,37.6,28.06,0.29,29.13,2.16,255.0,5.25,0.02
749.0,33.13,37.6,28.06,0.29,29.42,2.16,255.0,5.25,0.02
750.0,33.19,37.6,28.06,0.29,29.71,2.15,255.0,5.25,0.02
751.0,33.25,37.6,28.06,0.29,30.0,2.13,255.0,5.25,0.02
752.0,33.31,37.6,28.06,0.28,30.28,2.12,255.0,5.25,0.02
753.0,33.31,37.6,28.06,0.28,30.56,2.12,255.0,5.25,0.02
754.0,33.31,37.6,28.06,0.28,30.85,2.13,255.0,5.25,0.02
755.0,33.38,37.6,28.06,0.28,31.12,2.11,255.0,5.25,0.02
756.0,33.38,37.6,28.06,0.28,31.4,2.12,255.0,5.25,0.02
757.0,33.44,37.6,28.06,0.27,31.68,2.1,255.0,5.25,0.02
758.0,33.5,37.6,28.06,0.27,31.95,2.09,255.0,5.25,0.02
759.0,33.5,37.6,28.06,0.27,32.22,2.09,255.0,5.25,0.02
760.0,33.63,37.6,28.06,0.26,32.48,2.06,255.0,5.25,0.02
761.0,33.63,37.6,28.06,0.26,32.74,2.06,255.0,5.25,0.02
762.0,33.63,37.6,28.06,0.26,33.0,2.07,255.0,5.25,0.02
763.0,33.63,37.6,28.06,0.26,33.26,2.07,255.0,5.25,0.02
764.0,33.69,37.6,28.06,0.26,33.52,2.06,255.0,5.25,0.02
765.0,33.69,37.6,28.06,0.26,33.78,2.06,255.0,5.25,0.02
766.0,33.75,37.6,28.06,0.25,34.03,2.05,255.0,5.25,0.02
767.0,33.75,37.6,28.06,0.25,34.28,2.05,255.0,5.25,0.02
768.0,33.81,37.6,28.06,0.25,34.53,2.03,255.0,5.25,0.02
769.0,33.81,37.6,28.06,0.25,34.78,2.04,255.0,5.25,0.02
770.0,33.88,37.6,28.06,0.25,35.03,2.02,255.0,5.25,0.02
771.0,33.94,37.6,28.06,0.24,35.27,2.01,255.0,5.25,0.02
772.0,33.94,37.6,28.06,0.24,35.51,2.01,255.0,5.25,0.02
773.0,34.0,37.6,28.06,0.24,35.75,2.0,255.0,5.25,0.02
774.0,34.06,37.6,28.06,0.23,35.98,1.98,255.0,5.25,0.02
775.0,34.13,37.6,28.06,0.23,36.21,1.96,255.0,5.25,0.02
776.0,34.13,37.6,28.06,0.23,36.44,1.97,255.0,5.25,0.02
777.0,34.19,37.6,28.06,0.22,36.66,1.95,255.0,5.25,0.02
778.0,34.19,37.6,28.06,0.22,36.88,1.95,255.0,5.25,0.02
779.0,34.25,37.6,28.06,0.22,37.11,1.94,255.0,5.25,0.02
780.0,34.25,37.6,28.06,0.22,37.33,1.94,255.0,5.25,0.02
781.0,34.31,37.6,28.06,0.22,37.54,1.92,255.0,5.25,0.02
782.0,34.38,37.6,28.06,0.21,37.75,1.91,255.0,5.25,0.02
783.0,34.38,37.6,28.06,0.21,37.97,1.91,255.0,5.25,0.02
784.0,34.44,37.6,28.06,0.21,38.17,1.89,255.0,5.25,0.02
785.0,34.44,37.6,28.06,0.21,38.38,1.9,255.0,5.25,0.02
786.0,34.5,37.6,28.06,0.2,38.59,1.88,255.0,5.25,0.02
787.0,34.5,37.6,28.06,0.2,38.79,1.89,255.0,5.25,0.02
788.0,34.5,37.6,28.06,0.2,38.99,1.89,255.0,5.25,0.02
789.0,34.5,37.6,28.06,0.2,39.2,1.89,255.0,5.25,0.02
790.0,34.56,37.6,28.06,0.2,39.4,1.88,255.0,5.25,0.02
791.0,34.63,37.6,28.06,0.2,39.59,1.86,255.0,5.25,0.02
792.0,34.63,37.6,28.06,0.2,39.79,1.86,255.0,5.25,0.02
793.0,34.63,37.6,28.06,0.2,39.99,1.87,255.0,5.25,0.02
794.0,34.69,37.6,28.06,0.19,40.18,1.85,255.0,5.25,0.02
795.0,34.69,37.6,28.06,0.19,40.37,1.85,255.0,5.25,0.02
796.0,34.81,37.6,28.06,0.18,40.55,1.82,255.0,5.25,0.02
797.0,34.81,37.6,28.06,0.18,40.74,1.82,255.0,5.25,0.02
798.0,34.81,37.6,28.06,0.18,40.92,1.82,255.0,5.25,0.02
799.0,34.88,37.6,28.06,0.18,41.1,1.81,255.0,5.25,0.02
800.0,34.94,37.6,28.06,0.18,41.27,1.79,255.0,5.25,0.02
801.0,35.0,37.6,28.06,0.17,41.44,1.77,255.0,5.25,0.02
802.0,35.0,37.6,28.06,0.17,41.61,1.77,255.0,5.25,0.02
803.0,35.0,37.6,28.06,0.17,41.79,1.78,255.0,5.25,0.02
804.0,35.06,37.6,28.06,0.17,41.95,1.76,255.0,5.25,0.02
805.0,35.06,37.6,28.06,0.17,42.12,1.76,255.0,5.25,0.02
806.0,35.06,37.6,28.06,0.17,42.29,1.77,255.0,5.25,0.02
807.0,35.13,37.6,28.06,0.16,42.45,1.75,255.0,5.25,0.02
808.0,35.19,37.6,28.06,0.16,42.61,1.73,255.0,5.25,0.02
809.0,35.19,37.6,28.06,0.16,42.77,1.73,255.0,5.25,0.02
810.0,35.31,37.6,28.06,0.15,42.92,1.69,255.0,5.25,0.02
811.0,35.31,37.6,28.06,0.15,43.07,1.7,255.0,5.25,0.02
812.0,35.31,37.6,28.06,0.15,43.22,1.7,255.0,5.25,0.02
813.0,35.38,37.6,28.06,0.15,43.36,1.68,255.0,5.25,0.02
814.0,35.44,37.6,28.06,0.14,43.51,1.66,255.0,5.25,0.02
815.0,35.44,37.6,28.06,0.14,43.65,1.66,255.0,5.25,0.02
816.0,35.5,37.6,28.06,0.14,43.79,1.65,255.0,5.25,0.02
817.0,35.5,37.6,28.06,0.14,43.93,1.65,255.0,5.25,0.02
818.0,35.56,37.6,28.06,0.13,44.06,1.63,255.0,5.25,0.02
819.0,35.56,37.6,28.06,0.13,44.19,1.63,255.0,5.25,0.02
820.0,35.63,37.6,28.06,0.13,44.32,1.61,255.0,5.25,0.02
821.0,35.69,37.6,28.06,0.13,44.45,1.59,255.0,5.25,0.02
822.0,35.69,37.6,28.06,0.13,44.58,1.6,255.0,5.25,0.02
823.0,35.75,37.6,28.06,0.12,44.7,1.58,255.0,5.25,0.02
824.0,35.75,37.6,28.06,0.12,44.82,1.58,255.0,5.25,0.02
825.0,35.81,37.6,28.06,0.12,44.94,1.56,255.0,5.25,0.02
826.0,35.88,37.6,28.06,0.11,45.05,1.54,255.0,5.25,0.02
827.0,35.88,37.6,28.06,0.11,45.16,1.54,255.0,5.25,0.02
828.0,35.88,37.6,28.06,0.11,45.28,1.55,255.0,5.25,0.02
829.0,35.94,37.6,28.06,0.11,45.39,1.53,255.0,5.25,0.02
830.0,36.0,37.6,28.06,0.11,45.49,1.51,255.0,5.25,0.02
831.0,36.06,37.6,28.06,0.1,45.59,1.49,255.0,5.25,0.02
832.0,36.06,37.6,28.06,0.1,45.69,1.49,255.0,5.25,0.02
833.0,36.13,37.6,28.06,0.1,45.79,1.47,255.0,5.25,0.02
834.0,36.19,37.6,28.06,0.09,45.88,1.45,255.0,5.25,0.02
835.0,36.19,37.6,28.06,0.09,45.98,1.45,255.0,5.25,0.02
836.0,36.19,37.6,28.06,0.09,46.07,1.46,255.0,5.25,0.02
837.0,36.25,37.6,28.06,0.09,46.16,1.44,255.0,5.25,0.02
838.0,36.31,37.6,28.06,0.08,46.24,1.42,255.0,5.25,0.02
839.0,36.38,37.6,28.06,0.08,46.32,1.4,255.0,5.25,0.02
840.0,36.44,37.6,28.06,0.08,46.4,1.38,255.0,5.25,0.02
841.0,36.44,37.6,28.06,0.08,46.48,1.38,255.0,5.25,0.02
842.0,36.44,37.6,28.06,0.08,46.55,1.38,255.0,5.25,0.02
843.0,36.44,37.6,28.06,0.08,46.63,1.38,255.0,5.25,0.02
844.0,36.5,37.6,28.06,0.07,46.7,1.36,255.0,5.25,0.02
845.0,36.5,37.6,28.06,0.07,46.77,1.36,255.0,5.25,0.02
846.0,36.56,37.6,28.06,0.07,46.84,1.34,255.0,5.25,0.02
847.0,36.5,37.6,28.06,0.07,46.92,1.37,255.0,5.25,0.02
848.0,36.56,37.6,28.06,0.07,46.98,1.35,255.0,5.25,0.02
