Sec,Temp,goal_temp,initial_temp,error,integral_error,u,PWM,Kp,Ki
944.0,35.13,36.0,28.44,0.06,26.01,0.85,216.0,5.25,0.02
945.0,35.19,36.0,28.44,0.05,26.07,0.83,211.0,5.25,0.02
946.0,35.19,36.0,28.44,0.05,26.12,0.83,211.0,5.25,0.02
947.0,35.19,36.0,28.44,0.05,26.17,0.83,211.0,5.25,0.02
948.0,35.25,36.0,28.44,0.05,26.22,0.81,206.0,5.25,0.02
949.0,35.19,36.0,28.44,0.05,26.27,0.83,212.0,5.25,0.02
950.0,35.25,36.0,28.44,0.05,26.32,0.81,207.0,5.25,0.02
951.0,35.25,36.0,28.44,0.05,26.37,0.81,207.0,5.25,0.02
952.0,35.31,36.0,28.44,0.05,26.42,0.79,202.0,5.25,0.02
953.0,35.31,36.0,28.44,0.05,26.46,0.79,202.0,5.25,0.02
954.0,35.31,36.0,28.44,0.05,26.51,0.79,202.0,5.25,0.02
955.0,35.31,36.0,28.44,0.05,26.55,0.8,202.0,5.25,0.02
956.0,35.38,36.0,28.44,0.04,26.6,0.77,197.0,5.25,0.02
957.0,35.44,36.0,28.44,0.04,26.63,0.75,192.0,5.25,0.02
958.0,35.44,36.0,28.44,0.04,26.67,0.75,192.0,5.25,0.02
959.0,35.44,36.0,28.44,0.04,26.71,0.76,192.0,5.25,0.02
960.0,35.44,36.0,28.44,0.04,26.74,0.76,192.0,5.25,0.02
961.0,35.5,36.0,28.44,0.03,26.78,0.74,187.0,5.25,0.02
962.0,35.5,36.0,28.44,0.03,26.81,0.74,187.0,5.25,0.02
963.0,35.5,36.0,28.44,0.03,26.84,0.74,187.0,5.25,0.02
964.0,35.56,36.0,28.44,0.03,26.87,0.72,182.0,5.25,0.02
965.0,35.56,36.0,28.44,0.03,26.9,0.72,182.0,5.25,0.02
966.0,35.56,36.0,28.44,0.03,26.93,0.72,182.0,5.25,0.02
967.0,35.56,36.0,28.44,0.03,26.96,0.72,182.0,5.25,0.02
968.0,35.63,36.0,28.44,0.02,26.98,0.7,177.0,5.25,0.02
969.0,35.63,36.0,28.44,0.02,27.01,0.7,177.0,5.25,0.02
970.0,35.63,36.0,28.44,0.02,27.03,0.7,177.0,5.25,0.02
971.0,35.69,36.0,28.44,0.02,27.05,0.68,172.0,5.25,0.02
972.0,35.63,36.0,28.44,0.02,27.08,0.7,178.0,5.25,0.02
973.0,35.69,36.0,28.44,0.02,27.1,0.68,172.0,5.25,0.02
974.0,35.69,36.0,28.44,0.02,27.12,0.68,172.0,5.25,0.02
975.0,35.69,36.0,28.44,0.02,27.14,0.68,172.0,5.25,0.02
976.0,35.75,36.0,28.44,0.02,27.15,0.66,167.0,5.25,0.02
977.0,35.75,36.0,28.44,0.02,27.17,0.66,167.0,5.25,0.02
978.0,35.69,36.0,28.44,0.02,27.19,0.68,173.0,5.25,0.02
979.0,35.75,36.0,28.44,0.02,27.21,0.66,167.0,5.25,0.02
980.0,35.75,36.0,28.44,0.02,27.22,0.66,167.0,5.25,0.02
981.0,35.75,36.0,28.44,0.02,27.24,0.66,167.0,5.25,0.02
982.0,35.75,36.0,28.44,0.02,27.26,0.66,168.0,5.25,0.02
983.0,35.75,36.0,28.44,0.02,27.27,0.66,168.0,5.25,0.02
984.0,35.75,36.0,28.44,0.02,27.29,0.66,168.0,5.25,0.02
985.0,35.81,36.0,28.44,0.01,27.3,0.64,162.0,5.25,0.02
986.0,35.75,36.0,28.44,0.02,27.32,0.66,168.0,5.25,0.02
987.0,35.81,36.0,28.44,0.01,27.33,0.64,162.0,5.25,0.02
988.0,35.81,36.0,28.44,0.01,27.34,0.64,162.0,5.25,0.02
989.0,35.81,36.0,28.44,0.01,27.36,0.64,163.0,5.25,0.02
990.0,35.81,36.0,28.44,0.01,27.37,0.64,163.0,5.25,0.02
991.0,35.81,36.0,28.44,0.01,27.38,0.64,163.0,5.25,0.02
992.0,35.81,36.0,28.44,0.01,27.39,0.64,163.0,5.25,0.02
993.0,35.81,36.0,28.44,0.01,27.41,0.64,163.0,5.25,0.02
994.0,35.81,36.0,28.44,0.01,27.42,0.64,163.0,5.25,0.02
995.0,35.81,36.0,28.44,0.01,27.43,0.64,163.0,5.25,0.02
996.0,35.81,36.0,28.44,0.01,27.44,0.64,163.0,5.25,0.02
997.0,35.81,36.0,28.44,0.01,27.45,0.64,163.0,5.25,0.02
998.0,35.81,36.0,28.44,0.01,27.47,0.64,163.0,5.25,0.02
999.0,35.75,36.0,28.44,0.02,27.48,0.66,169.0,5.25,0.02
1000.0,35.81,36.0,28.44,0.01,27.5,0.64,163.0,5.25,0.02
1001.0,35.81,36.0,28.44,0.01,27.51,0.64,163.0,5.25,0.02
1002.0,35.81,36.0,28.44,0.01,27.52,0.64,163.0,5.25,0.02
1003.0,35.81,36.0,28.44,0.01,27.53,0.64,163.0,5.25,0.02
1004.0,35.81,36.0,28.44,0.01,27.55,0.64,164.0,5.25,0.02
1005.0,35.81,36.0,28.44,0.01,27.56,0.64,164.0,5.25,0.02
1006.0,35.81,36.0,28.44,0.01,27.57,0.64,164.0,5.25,0.02
1007.0,35.81,36.0,28.44,0.01,27.58,0.64,164.0,5.25,0.02
1008.0,35.88,36.0,28.44,0.01,27.59,0.62,158.0,5.25,0.02
1009.0,35.81,36.0,28.44,0.01,27.6,0.64,164.0,5.25,0.02
1010.0,35.81,36.0,28.44,0.01,27.62,0.64,164.0,5.25,0.02
1011.0,35.81,36.0,28.44,0.01,27.63,0.64,164.0,5.25,0.02
1012.0,35.81,36.0,28.44,0.01,27.64,0.65,164.0,5.25,0.02
1013.0,35.81,36.0,28.44,0.01,27.65,0.65,164.0,5.25,0.02
1014.0,35.81,36.0,28.44,0.01,27.66,0.65,164.0,5.25,0.02
1015.0,35.88,36.0,28.44,0.01,27.67,0.62,159.0,5.25,0.02
1016.0,35.81,36.0,28.44,0.01,27.69,0.65,164.0,5.25,0.02
1017.0,35.88,36.0,28.44,0.01,27.69,0.62,159.0,5.25,0.02
1018.0,35.94,36.0,28.44,0.0,27.7,0.6,153.0,5.25,0.02
1019.0,35.94,36.0,28.44,0.0,27.7,0.6,153.0,5.25,0.02
1020.0,35.94,36.0,28.44,0.0,27.71,0.6,153.0,5.25,0.02
1021.0,35.94,36.0,28.44,0.0,27.71,0.6,153.0,5.25,0.02
1022.0,35.94,36.0,28.44,0.0,27.71,0.6,153.0,5.25,0.02
1023.0,35.94,36.0,28.44,0.0,27.72,0.6,153.0,5.25,0.02
1024.0,35.94,36.0,28.44,0.0,27.72,0.6,153.0,5.25,0.02
1025.0,35.88,36.0,28.44,0.01,27.73,0.63,159.0,5.25,0.02
1026.0,35.94,36.0,28.44,0.0,27.73,0.6,154.0,5.25,0.02
1027.0,35.94,36.0,28.44,0.0,27.74,0.6,154.0,5.25,0.02
1028.0,35.94,36.0,28.44,0.0,27.74,0.6,154.0,5.25,0.02
1029.0,35.94,36.0,28.44,0.0,27.75,0.6,154.0,5.25,0.02
1030.0,35.94,36.0,28.44,0.0,27.75,0.6,154.0,5.25,0.02
1031.0,35.94,36.0,28.44,0.0,27.75,0.6,154.0,5.25,0.02
1032.0,35.94,36.0,28.44,0.0,27.76,0.6,154.0,5.25,0.02
1033.0,35.94,36.0,28.44,0.0,27.76,0.6,154.0,5.25,0.02
1034.0,35.94,36.0,28.44,0.0,27.77,0.6,154.0,5.25,0.02
1035.0,35.94,36.0,28.44,0.0,27.77,0.6,154.0,5.25,0.02
1036.0,35.94,36.0,28.44,0.0,27.78,0.6,154.0,5.25,0.02
1037.0,36.0,36.0,28.44,0.0,27.78,0.58,148.0,5.25,0.02
1038.0,36.0,36.0,28.44,0.0,27.78,0.58,148.0,5.25,0.02
1039.0,35.94,36.0,28.44,0.0,27.78,0.6,154.0,5.25,0.02
1040.0,35.94,36.0,28.44,0.0,27.78,0.61,154.0,5.25,0.02
1041.0,35.94,36.0,28.44,0.0,27.79,0.61,154.0,5.25,0.02
1042.0,35.94,36.0,28.44,0.0,27.79,0.61,154.0,5.25,0.02
1043.0,35.94,36.0,28.44,0.0,27.8,0.61,154.0,5.25,0.02
1044.0,35.94,36.0,28.44,0.0,27.8,0.61,154.0,5.25,0.02
1045.0,35.94,36.0,28.44,0.0,27.8,0.61,154.0,5.25,0.02
1046.0,35.94,36.0,28.44,0.0,27.81,0.61,154.0,5.25,0.02
1047.0,35.94,36.0,28.44,0.0,27.81,0.61,154.0,5.25,0.02
1048.0,35.94,36.0,28.44,0.0,27.82,0.61,154.0,5.25,0.02
1049.0,35.94,36.0,28.44,0.0,27.82,0.61,154.0,5.25,0.02
1050.0,35.94,36.0,28.44,0.0,27.82,0.61,154.0,5.25,0.02
1051.0,35.94,36.0,28.44,0.0,27.83,0.61,154.0,5.25,0.02
1052.0,35.94,36.0,28.44,0.0,27.83,0.61,154.0,5.25,0.02
1053.0,35.94,36.0,28.44,0.0,27.84,0.61,154.0,5.25,0.02
1054.0,35.94,36.0,28.44,0.0,27.84,0.61,154.0,5.25,0.02
1055.0,35.88,36.0,28.44,0.01,27.85,0.63,160.0,5.25,0.02
1056.0,35.94,36.0,28.44,0.0,27.85,0.61,154.0,5.25,0.02
1057.0,35.94,36.0,28.44,0.0,27.86,0.61,154.0,5.25,0.02
1058.0,35.94,36.0,28.44,0.0,27.86,0.61,154.0,5.25,0.02
1059.0,35.94,36.0,28.44,0.0,27.87,0.61,154.0,5.25,0.02
1060.0,35.94,36.0,28.44,0.0,27.87,0.61,154.0,5.25,0.02
1061.0,35.94,36.0,28.44,0.0,27.87,0.61,154.0,5.25,0.02
1062.0,35.94,36.0,28.44,0.0,27.88,0.61,154.0,5.25,0.02
1063.0,36.0,36.0,28.44,0.0,27.88,0.59,149.0,5.25,0.02
1064.0,35.94,36.0,28.44,0.0,27.88,0.61,154.0,5.25,0.02
1065.0,35.94,36.0,28.44,0.0,27.89,0.61,154.0,5.25,0.02
1066.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1067.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1068.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1069.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1070.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1071.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1072.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1073.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1074.0,35.94,36.0,28.44,0.0,27.89,0.61,154.0,5.25,0.02
1075.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1076.0,35.94,36.0,28.44,0.0,27.89,0.61,154.0,5.25,0.02
1077.0,35.94,36.0,28.44,0.0,27.9,0.61,154.0,5.25,0.02
1078.0,35.94,36.0,28.44,0.0,27.9,0.61,154.0,5.25,0.02
1079.0,35.94,36.0,28.44,0.0,27.91,0.61,154.0,5.25,0.02
1080.0,35.94,36.0,28.44,0.0,27.91,0.61,154.0,5.25,0.02
1081.0,36.0,36.0,28.44,0.0,27.91,0.59,149.0,5.25,0.02
1082.0,35.94,36.0,28.44,0.0,27.92,0.61,154.0,5.25,0.02
1083.0,35.94,36.0,28.44,0.0,27.92,0.61,155.0,5.25,0.02
1084.0,36.0,36.0,28.44,0.0,27.92,0.59,149.0,5.25,0.02
1085.0,35.94,36.0,28.44,0.0,27.92,0.61,155.0,5.25,0.02
1086.0,35.94,36.0,28.44,0.0,27.93,0.61,155.0,5.25,0.02
1087.0,35.94,36.0,28.44,0.0,27.93,0.61,155.0,5.25,0.02
1088.0,35.94,36.0,28.44,0.0,27.94,0.61,155.0,5.25,0.02
1089.0,35.94,36.0,28.44,0.0,27.94,0.61,155.0,5.25,0.02
1090.0,35.94,36.0,28.44,0.0,27.94,0.61,155.0,5.25,0.02
1091.0,35.94,36.0,28.44,0.0,27.95,0.61,155.0,5.25,0.02
1092.0,35.88,36.0,28.44,0.01,27.96,0.63,160.0,5.25,0.02
1093.0,35.94,36.0,28.44,0.0,27.96,0.61,155.0,5.25,0.02
1094.0,35.94,36.0,28.44,0.0,27.96,0.61,155.0,5.25,0.02
1095.0,35.88,36.0,28.44,0.01,27.97,0.63,160.0,5.25,0.02
1096.0,35.88,36.0,28.44,0.01,27.98,0.63,160.0,5.25,0.02
1097.0,35.94,36.0,28.44,0.0,27.99,0.61,155.0,5.25,0.02
1098.0,35.88,36.0,28.44,0.01,27.99,0.63,160.0,5.25,0.02
1099.0,35.94,36.0,28.44,0.0,28.0,0.61,155.0,5.25,0.02
1100.0,35.94,36.0,28.44,0.0,28.0,0.61,155.0,5.25,0.02
1101.0,35.94,36.0,28.44,0.0,28.01,0.61,155.0,5.25,0.02
1102.0,35.94,36.0,28.44,0.0,28.01,0.61,155.0,5.25,0.02
1103.0,35.94,36.0,28.44,0.0,28.01,0.61,155.0,5.25,0.02
1104.0,35.94,36.0,28.44,0.0,28.02,0.61,155.0,5.25,0.02
1105.0,35.88,36.0,28.44,0.01,28.03,0.63,161.0,5.25,0.02
1106.0,35.94,36.0,28.44,0.0,28.03,0.61,155.0,5.25,0.02
1107.0,35.94,36.0,28.44,0.0,28.03,0.61,155.0,5.25,0.02
1108.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1109.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1110.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1111.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1112.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1113.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1114.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1115.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1116.0,35.94,36.0,28.44,0.0,28.04,0.61,155.0,5.25,0.02
1117.0,35.94,36.0,28.44,0.0,28.04,0.61,155.0,5.25,0.02
1118.0,36.0,36.0,28.44,0.0,28.04,0.59,150.0,5.25,0.02
1119.0,35.94,36.0,28.44,0.0,28.05,0.61,155.0,5.25,0.02
1120.0,36.0,36.0,28.44,0.0,28.05,0.59,150.0,5.25,0.02
1121.0,36.0,36.0,28.44,0.0,28.05,0.59,150.0,5.25,0.02
1122.0,36.0,36.0,28.44,0.0,28.05,0.59,150.0,5.25,0.02
1123.0,36.0,36.0,28.44,0.0,28.05,0.59,150.0,5.25,0.02
1124.0,36.06,36.0,28.44,-0.0,28.04,0.57,144.0,5.25,0.02
1125.0,36.0,36.0,28.44,0.0,28.04,0.59,150.0,5.25,0.02
1126.0,36.0,36.0,28.44,0.0,28.04,0.59,150.0,5.25,0.02
1127.0,36.06,36.0,28.44,-0.0,28.04,0.57,144.0,5.25,0.02
1128.0,36.06,36.0,28.44,-0.0,28.03,0.57,144.0,5.25,0.02
1129.0,36.06,36.0,28.44,-0.0,28.03,0.57,144.0,5.25,0.02
1130.0,36.0,36.0,28.44,0.0,28.03,0.59,150.0,5.25,0.02
1131.0,36.06,36.0,28.44,-0.0,28.03,0.57,144.0,5.25,0.02
1132.0,36.06,36.0,28.44,-0.0,28.02,0.57,144.0,5.25,0.02
1133.0,36.06,36.0,28.44,-0.0,28.02,0.57,144.0,5.25,0.02
1134.0,36.06,36.0,28.44,-0.0,28.01,0.57,144.0,5.25,0.02
1135.0,36.0,36.0,28.44,0.0,28.01,0.59,150.0,5.25,0.02
1136.0,36.0,36.0,28.44,0.0,28.01,0.59,150.0,5.25,0.02
1137.0,36.0,36.0,28.44,0.0,28.01,0.59,150.0,5.25,0.02
1138.0,36.0,36.0,28.44,0.0,28.01,0.59,150.0,5.25,0.02
1139.0,36.06,36.0,28.44,-0.0,28.01,0.57,144.0,5.25,0.02
1140.0,36.0,36.0,28.44,0.0,28.01,0.59,149.0,5.25,0.02
1141.0,36.0,36.0,28.44,0.0,28.01,0.59,149.0,5.25,0.02
1142.0,36.06,36.0,28.44,-0.0,28.01,0.57,144.0,5.25,0.02
1143.0,36.06,36.0,28.44,-0.0,28.0,0.57,144.0,5.25,0.02
1144.0,36.0,36.0,28.44,0.0,28.0,0.59,149.0,5.25,0.02
1145.0,36.0,36.0,28.44,0.0,28.0,0.59,149.0,5.25,0.02
1146.0,36.0,36.0,28.44,0.0,28.0,0.59,149.0,5.25,0.02
1147.0,36.06,36.0,28.44,-0.0,28.0,0.57,144.0,5.25,0.02
1148.0,36.0,36.0,28.44,0.0,28.0,0.59,149.0,5.25,0.02
1149.0,36.0,36.0,28.44,0.0,28.0,0.59,149.0,5.25,0.02
1150.0,36.06,36.0,28.44,-0.0,27.99,0.57,144.0,5.25,0.02
1151.0,36.0,36.0,28.44,0.0,27.99,0.59,149.0,5.25,0.02
1152.0,36.06,36.0,28.44,-0.0,27.99,0.57,144.0,5.25,0.02
1153.0,36.06,36.0,28.44,-0.0,27.99,0.57,144.0,5.25,0.02
1154.0,36.0,36.0,28.44,0.0,27.99,0.59,149.0,5.25,0.02
1155.0,36.06,36.0,28.44,-0.0,27.98,0.57,144.0,5.25,0.02
1156.0,36.0,36.0,28.44,0.0,27.98,0.59,149.0,5.25,0.02
1157.0,36.06,36.0,28.44,-0.0,27.98,0.57,144.0,5.25,0.02
1158.0,36.06,36.0,28.44,-0.0,27.97,0.57,144.0,5.25,0.02
1159.0,36.06,36.0,28.44,-0.0,27.97,0.57,144.0,5.25,0.02
1160.0,36.06,36.0,28.44,-0.0,27.96,0.57,144.0,5.25,0.02
1161.0,36.06,36.0,28.44,-0.0,27.96,0.57,144.0,5.25,0.02
1162.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1163.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1164.0,36.06,36.0,28.44,-0.0,27.96,0.57,144.0,5.25,0.02
1165.0,36.06,36.0,28.44,-0.0,27.95,0.57,144.0,5.25,0.02
1166.0,36.06,36.0,28.44,-0.0,27.95,0.57,144.0,5.25,0.02
1167.0,36.0,36.0,28.44,0.0,27.95,0.59,149.0,5.25,0.02
1168.0,36.0,36.0,28.44,0.0,27.95,0.59,149.0,5.25,0.02
1169.0,36.06,36.0,28.44,-0.0,27.94,0.57,144.0,5.25,0.02
1170.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1171.0,36.06,36.0,28.44,-0.0,27.94,0.57,144.0,5.25,0.02
1172.0,36.06,36.0,28.44,-0.0,27.94,0.57,144.0,5.25,0.02
1173.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1174.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1175.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1176.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1177.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1178.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1179.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1180.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1181.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1182.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1183.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1184.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1185.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1186.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1187.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1188.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1189.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1190.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1191.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1192.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1193.0,36.06,36.0,28.44,-0.0,27.93,0.56,144.0,5.25,0.02
1194.0,36.0,36.0,28.44,0.0,27.93,0.59,149.0,5.25,0.02
1195.0,36.0,36.0,28.44,0.0,27.93,0.59,149.0,5.25,0.02
1196.0,35.94,36.0,28.44,0.0,27.94,0.61,155.0,5.25,0.02
1197.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1198.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1199.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1200.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1201.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1202.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1203.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1204.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1205.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1206.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1207.0,35.94,36.0,28.44,0.0,27.94,0.61,155.0,5.25,0.02
1208.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1209.0,35.94,36.0,28.44,0.0,27.94,0.61,155.0,5.25,0.02
1210.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1211.0,35.94,36.0,28.44,0.0,27.95,0.61,155.0,5.25,0.02
1212.0,35.94,36.0,28.44,0.0,27.95,0.61,155.0,5.25,0.02
1213.0,36.0,36.0,28.44,0.0,27.95,0.59,149.0,5.25,0.02
1214.0,36.0,36.0,28.44,0.0,27.95,0.59,149.0,5.25,0.02
1215.0,35.94,36.0,28.44,0.0,27.96,0.61,155.0,5.25,0.02
1216.0,35.94,36.0,28.44,0.0,27.96,0.61,155.0,5.25,0.02
1217.0,35.94,36.0,28.44,0.0,27.96,0.61,155.0,5.25,0.02
1218.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1219.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1220.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1221.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1222.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1223.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1224.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1225.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1226.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1227.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1228.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1229.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1230.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1231.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1232.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1233.0,36.06,36.0,28.44,-0.0,27.96,0.57,144.0,5.25,0.02
1234.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1235.0,36.0,36.0,28.44,0.0,27.96,0.59,149.0,5.25,0.02
1236.0,36.06,36.0,28.44,-0.0,27.96,0.57,144.0,5.25,0.02
1237.0,36.06,36.0,28.44,-0.0,27.95,0.57,144.0,5.25,0.02
1238.0,36.06,36.0,28.44,-0.0,27.95,0.57,144.0,5.25,0.02
1239.0,36.06,36.0,28.44,-0.0,27.94,0.57,144.0,5.25,0.02
1240.0,36.06,36.0,28.44,-0.0,27.94,0.57,144.0,5.25,0.02
1241.0,36.0,36.0,28.44,0.0,27.94,0.59,149.0,5.25,0.02
1242.0,36.06,36.0,28.44,-0.0,27.94,0.57,144.0,5.25,0.02
1243.0,36.06,36.0,28.44,-0.0,27.93,0.56,144.0,5.25,0.02
1244.0,36.06,36.0,28.44,-0.0,27.93,0.56,144.0,5.25,0.02
1245.0,36.06,36.0,28.44,-0.0,27.92,0.56,144.0,5.25,0.02
1246.0,36.06,36.0,28.44,-0.0,27.92,0.56,143.0,5.25,0.02
1247.0,36.06,36.0,28.44,-0.0,27.92,0.56,143.0,5.25,0.02
1248.0,36.06,36.0,28.44,-0.0,27.91,0.56,143.0,5.25,0.02
1249.0,36.06,36.0,28.44,-0.0,27.91,0.56,143.0,5.25,0.02
1250.0,36.06,36.0,28.44,-0.0,27.9,0.56,143.0,5.25,0.02
1251.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1252.0,36.06,36.0,28.44,-0.0,27.9,0.56,143.0,5.25,0.02
1253.0,36.06,36.0,28.44,-0.0,27.89,0.56,143.0,5.25,0.02
1254.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1255.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1256.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1257.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1258.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1259.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1260.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1261.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1262.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1263.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1264.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1265.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1266.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1267.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1268.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1269.0,35.94,36.0,28.44,0.0,27.9,0.61,154.0,5.25,0.02
1270.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1271.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1272.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1273.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1274.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1275.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1276.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1277.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1278.0,36.0,36.0,28.44,0.0,27.9,0.59,149.0,5.25,0.02
1279.0,36.06,36.0,28.44,-0.0,27.89,0.56,143.0,5.25,0.02
1280.0,36.06,36.0,28.44,-0.0,27.89,0.56,143.0,5.25,0.02
1281.0,36.06,36.0,28.44,-0.0,27.89,0.56,143.0,5.25,0.02
1282.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
1283.0,36.0,36.0,28.44,0.0,27.89,0.59,149.0,5.25,0.02
